C_W_1,t_exp_G42,t_exp_G46,dt_mt,wetmass_G42_mg,wetmass_G46_mg,num_sample
30.0,19.5,34.9,15.4,175.62568733546973,23.833525537795794,57
0.0,14.2,19.5,5.3,345.5232799335239,185.55251148577335,58
0.03,13.8,18.9,5.1,345.3858681992249,182.6744195595807,58
0.3,16.1,21.4,5.3,342.5924248974148,170.7394604264195,58
3.0,16.1,21.6,5.5,343.08867760187997,174.98406430471897,58
30.0,23.0,38.1,15.1,160.40712554096194,23.408732315888933,58
0.0,12.6,17.9,5.3,347.46688829900546,184.14391144977557,59
0.03,14.4,19.4,5.0,344.64535395437827,187.21033937828565,59
0.3,17.4,22.5,5.1,340.8824526918585,182.2991763909625,59
3.0,15.0,20.4,5.4,344.39118257480783,177.3031178392589,59
30.0,20.1,35.3,15.2,172.69953331034608,23.824885443035267,59
0.0,13.9,19.1,5.2,345.86599500048663,186.62580211246333,60
0.03,13.9,19.1,5.2,345.3570298165913,177.45792706716585,60
0.3,12.4,17.4,5.0,347.25748026888436,184.40428919644336,60
3.0,16.3,21.5,5.2,342.55244983129415,181.53078809700386,60
30.0,20.0,35.4,15.4,169.7012935765843,22.311204623695563,60
0.0,15.0,20.3,5.3,344.29748011497,178.67039439150565,61
0.03,15.8,21.1,5.3,342.99269453019366,175.60346794140136,61
0.3,13.2,18.3,5.1,346.1410371419973,177.74896853566003,61
3.0,16.1,21.4,5.3,342.9770311459308,177.33520165651493,61
30.0,19.3,34.5,15.2,174.20024781988155,24.53267953569919,61
0.0,15.3,20.4,5.1,343.71196054116285,183.87457998905901,62
0.03,13.6,18.7,5.1,345.89047908158835,183.46143535831544,62
0.3,17.0,22.5,5.5,342.2023923499312,173.93216486630064,62
3.0,15.4,20.4,5.0,343.08447196678094,182.22489020427173,62
30.0,20.4,35.7,15.3,170.5093757525707,23.509353263850315,62
0.0,15.3,20.5,5.2,343.9557045805513,185.45866690476242,63
0.03,15.6,20.6,5.0,343.1989302422609,186.83835129445433,63
0.3,15.7,21.0,5.3,343.26686637348877,177.95269458004708,63
3.0,15.5,20.9,5.4,343.4073885363926,169.93372134549344,63
30.0,20.3,35.8,15.5,175.12220560802763,23.83010325357976,63
0.0,15.9,21.0,5.1,342.93822615946135,189.10135084728563,64
0.03,15.6,21.0,5.4,343.4794255979038,175.2440469691748,64
0.3,17.2,22.3,5.1,340.7943942890621,179.66744794402408,64
3.0,15.7,21.0,5.3,343.5978617706851,177.89247526964994,64
30.0,21.2,36.4,15.2,164.9940176384136,22.87626997499911,64
0.0,15.7,21.0,5.3,343.3008265554928,179.10203608368369,65
0.03,14.2,19.5,5.3,345.37527425004134,182.97956965324934,65
0.3,13.9,19.1,5.2,345.33569652497647,177.4386071805369,65
3.0,15.3,20.4,5.1,342.9663047539982,177.33759050979847,65
30.0,19.8,34.9,15.1,173.08326795450276,24.59647018889633,65
0.0,15.6,20.8,5.2,343.49070157208405,183.6997996051453,66
0.03,14.5,19.6,5.1,344.84562598866296,183.8046493157373,66
0.3,15.6,21.1,5.5,343.62031101864113,171.64227770771703,66
3.0,14.6,20.0,5.4,344.9172500008029,174.54175097364282,66
30.0,24.4,39.8,15.4,157.0977995926478,22.061105413558032,66
0.0,15.6,20.9,5.3,343.60509712514715,184.09159503454413,67
0.03,14.0,19.2,5.2,345.53267999579117,179.73386874367895,67
0.3,13.0,18.3,5.3,346.74417683446717,176.78418576366545,67
3.0,15.8,21.0,5.2,342.9083182159121,178.59758757663076,67
30.0,20.2,35.4,15.2,172.3050424379894,24.120501135280676,67
0.0,14.8,20.1,5.3,344.28272847083565,173.70457897138868,68
0.03,15.1,20.2,5.1,343.7821427745066,182.3467726721031,68
0.3,16.1,21.5,5.4,343.02460931238846,176.5145987036329,68
3.0,16.1,21.3,5.2,342.52923795676054,179.29581433468985,68
30.0,20.6,35.8,15.2,169.1126458285873,23.22760727641898,68
0.0,16.7,22.0,5.3,341.67618286618597,174.45268422008567,69
0.03,14.8,20.1,5.3,344.553901846539,179.5250121720356,69
0.3,14.8,20.0,5.2,344.4526599459083,184.84311337508686,69
3.0,15.9,21.1,5.2,342.55755781304305,175.13608562717243,69
30.0,17.7,32.8,15.1,183.27094879408867,25.616105068208462,69
0.0,15.6,20.7,5.1,342.9452538324068,182.10049504089426,70
0.03,16.5,22.0,5.5,342.2567045263862,174.24693709866148,70
0.3,14.2,19.5,5.3,345.29401913213667,182.69673335677516,70
3.0,16.0,21.4,5.4,343.02125538363487,173.47026560804198,70
30.0,20.0,35.2,15.2,168.72198099013366,23.423930701613113,70
0.0,13.9,19.2,5.3,345.712809281394,177.62205786482227,71
0.03,17.0,22.3,5.3,341.3043157450454,173.6219374321901,71
0.3,16.2,21.4,5.2,342.5349831371997,178.29598415611468,71
3.0,14.2,19.4,5.2,345.063286690901,178.70724156497675,71
30.0,21.2,36.2,15.0,166.25971536324172,23.94631367429093,71
0.0,16.3,21.4,5.1,342.2763941284663,183.0236007578306,72
0.03,12.9,17.8,4.9,346.5238973452404,188.36089103083836,72
0.3,14.7,19.9,5.2,344.7120547891913,183.33329072815863,72
3.0,14.3,19.7,5.4,345.4903764963657,180.429345269316,72
30.0,19.1,34.1,15.0,172.24129759593893,24.91061828584779,72
0.0,14.4,19.7,5.3,344.3185300031355,169.18266955564766,73
0.03,13.7,18.8,5.1,345.4835071913272,179.7018604107472,73
0.3,15.3,20.6,5.3,343.8141413937654,181.18859728691072,73
3.0,13.6,18.8,5.2,345.8374298388935,175.70185325940696,73
30.0,16.8,31.9,15.1,187.5984327585912,26.29401261906903,73
0.0,15.5,20.7,5.2,343.4277028620222,183.21898113099707,74
0.03,13.4,18.6,5.2,346.2054019060108,183.49200422167468,74
0.3,16.7,22.0,5.3,342.2400415981247,181.70294426340996,74
3.0,15.5,21.1,5.6,343.8546755779912,170.98732300630564,74
30.0,20.3,35.4,15.1,169.7257836547281,24.28371688608686,74
0.0,15.3,20.6,5.3,343.9945891166471,182.49131792840814,75
0.03,14.3,19.6,5.3,345.42374543438905,182.0122185609559,75
0.3,15.4,20.7,5.3,343.3775250308418,180.33449514852788,75
3.0,15.8,20.9,5.1,342.8542990840363,182.30110746588952,75
30.0,19.8,35.2,15.4,172.91267458472876,23.27331825295342,75
0.0,15.9,21.0,5.1,342.73624315968135,181.38868447518104,76
0.03,17.3,22.7,5.4,341.2055490397337,175.59484333442276,76
0.3,15.9,21.3,5.4,342.7684807331842,172.07182368115284,76
3.0,15.0,20.1,5.1,344.013327811415,182.69769856944538,76
30.0,23.5,38.8,15.3,157.11359497677842,21.406280410985065,76
0.0,15.6,20.9,5.3,343.5768638950558,177.13605086216006,77
0.03,15.5,20.5,5.0,343.20795892473143,190.81106827603418,77
0.3,14.9,20.0,5.1,343.78822243077104,175.97952957565164,77
3.0,16.2,21.4,5.2,342.5571594495051,178.84934702103084,77
30.0,22.6,38.4,15.8,169.41025981226971,23.332017544417788,77
0.0,14.8,20.0,5.2,344.5050702488184,181.27376138634298,78
0.03,17.1,22.4,5.3,341.678491577767,178.0252051012761,78
0.3,14.9,20.2,5.3,344.5377878434314,179.5416733782236,78
3.0,14.0,19.3,5.3,345.3842449237578,174.83336081602556,78
30.0,17.3,32.3,15.0,182.85107047952891,25.731375007833087,78
0.0,17.0,22.2,5.2,341.78673368551233,184.64572313345386,79
0.03,16.3,21.4,5.1,342.3819369888515,184.5601518465845,79
0.3,15.6,20.8,5.2,343.39903734449774,181.72620712560735,79
3.0,14.6,19.8,5.2,344.82334459885243,183.94460797342697,79
30.0,23.5,39.5,16.0,168.1826089171721,23.046807317430396,79
0.0,14.4,19.6,5.2,345.0867943286704,183.14754852906017,80
0.03,15.6,21.0,5.4,343.6258786588035,175.20109138575225,80
0.3,14.1,19.3,5.2,345.36445977434136,182.91236466628658,80
3.0,15.7,20.8,5.1,342.55420547739357,175.70396225473922,80
