C_W_1,t_exp_G42,t_exp_G46,dt_mt,wetmass_G42_mg,wetmass_G46_mg,num_sample
0.3,14.8,20.1,5.3,344.0677702154706,174.04700335202966,67
3.0,15.4,20.9,5.5,344.0325843499154,175.44935207549148,67
30.0,16.8,28.0,11.2,209.00682318154773,44.40759204195253,67
0.0,15.8,20.8,5.0,342.5596427391821,186.3539033662002,68
0.03,14.9,20.2,5.3,344.44399493789007,178.99888982965612,68
0.3,15.5,21.0,5.5,343.97455932721726,176.40017557359985,68
3.0,14.1,19.3,5.2,345.6812341069421,189.11384540951354,68
30.0,22.4,37.4,15.0,170.16393891568373,24.900577114931927,68
0.0,15.5,20.7,5.2,343.41829096105323,183.71182026326517,69
0.03,15.1,20.3,5.2,344.15918708257516,183.13049303969802,69
0.3,14.5,19.7,5.2,345.0824251325137,187.73762024039428,69
3.0,17.0,22.4,5.4,341.748235917948,171.77260015612003,69
30.0,22.1,37.4,15.3,165.0291488588354,22.85895693472832,69
0.0,15.0,20.2,5.2,344.23975453827876,181.49888124796308,70
0.03,19.5,24.8,5.3,338.0572717179746,172.4252334222456,70
0.3,15.8,21.1,5.3,343.0686002010151,176.6491954820886,70
3.0,16.9,22.2,5.3,341.70817439942505,171.4478810836729,70
30.0,23.6,38.6,15.0,165.21686963739495,24.26095022671322,70
0.0,15.1,20.4,5.3,344.4462586666499,179.34849538804843,71
0.03,16.5,22.1,5.6,342.8418239837617,173.83941939588405,71
0.3,16.4,21.7,5.3,342.5179422177921,178.60206358890093,71
3.0,15.2,20.3,5.1,343.368806601529,181.5573736607774,71
30.0,19.4,34.3,14.9,178.8178709517901,25.322704671464315,71
0.0,14.0,19.1,5.1,345.1393615531957,179.98166033926685,72
0.03,15.8,20.9,5.1,342.45273844678303,179.30319778095628,72
0.3,16.9,22.2,5.3,341.7509668167901,179.17925178462502,72
3.0,16.2,21.7,5.5,342.92348044330384,168.95880153749553,72
30.0,21.1,32.3,11.2,193.5652950858422,41.25546952817873,72
0.0,16.6,21.8,5.2,341.7910387966011,178.5567852760748,73
0.03,14.6,20.0,5.4,344.88003315945036,177.90774834023324,73
0.3,16.0,21.4,5.4,343.0370753028772,172.6104513941302,73
3.0,14.4,19.8,5.4,344.8436085103318,177.82860346571275,73
30.0,20.4,35.6,15.2,170.78466977320898,23.700124018856716,73
0.0,16.2,21.4,5.2,342.60319151795613,182.9865278346537,74
0.03,15.8,20.9,5.1,342.6541916282881,181.8690052248153,74
0.3,12.3,17.2,4.9,347.32322227395935,183.8372072811927,74
3.0,13.8,19.0,5.2,345.85825818633776,184.2512105859967,74
30.0,19.2,34.5,15.3,176.59127902948336,23.696959273616194,74
0.0,15.5,20.7,5.2,343.41819729152957,179.3231759415795,75
0.03,14.0,19.2,5.2,345.57730783146263,183.8855599045326,75
0.3,14.9,19.9,5.0,343.42706959948606,183.10732977552345,75
3.0,14.4,19.6,5.2,344.9138041132833,181.92680384421897,75
30.0,17.7,32.7,15.0,181.13597101227143,25.803105575032752,75
0.0,15.4,20.7,5.3,344.0776257632873,183.99924371432024,76
0.03,16.3,21.5,5.2,341.98341061999145,173.54605469564822,76
0.3,15.4,20.9,5.5,343.71433803433285,173.0265907781883,76
3.0,16.4,21.6,5.2,342.39053890633573,178.91223853139837,76
30.0,19.5,34.6,15.1,174.109210250471,24.620630829048526,76
0.0,14.0,19.0,5.0,344.82721035616225,180.30125401171745,77
0.03,14.0,19.1,5.1,345.495097815891,184.8271260377477,77
0.3,16.3,21.6,5.3,342.24193996641486,173.42681761160986,77
3.0,14.9,20.3,5.4,341.4896343923959,177.66921713812363,77
30.0,19.1,29.4,10.3,203.16746163572236,47.95156406363346,77
0.0,15.6,20.8,5.2,342.81841989211927,172.01597624212883,78
0.03,16.0,21.1,5.1,342.6826302820042,185.749340726159,78
0.3,14.9,20.5,5.6,344.8025634168607,174.57620152236956,78
3.0,15.0,20.2,5.2,343.80282785933696,177.70324456972978,78
30.0,19.6,30.9,11.3,198.12944673037396,40.97055556157797,78
0.0,16.3,21.7,5.4,342.27104010192176,172.1784393407358,79
0.03,13.4,18.7,5.3,346.6752786819364,183.49216795446034,79
0.3,13.7,19.0,5.3,345.6356858222871,171.10516754783225,79
3.0,14.7,20.0,5.3,344.62794457482073,181.7337423965832,79
30.0,20.3,31.4,11.1,201.130178378652,44.22641250629867,79
0.0,18.1,23.4,5.3,340.504895709327,181.55136167301708,80
0.03,14.5,19.7,5.2,344.7408206274021,181.01453436201996,80
0.3,13.9,19.0,5.1,345.53099200028294,187.0720987820019,80
3.0,16.2,21.3,5.1,342.4071354512952,186.43089040462903,80
30.0,17.6,32.7,15.1,184.07223702019985,26.139831640567355,80
0.0,15.0,20.2,5.2,344.038025476608,178.86285603693307,81
0.03,15.3,20.4,5.1,343.3547039431883,178.81790514528893,81
