C_W_1,t_exp_G42,t_exp_G46,dt_mt,wetmass_G42_mg,wetmass_G46_mg,num_sample
0.0,16.1,22.5,6.4,336.1076376366377,159.29280883744815,42
0.03,15.0,21.2,6.2,337.28223541720445,164.9455668030486,42
0.3,20.9,27.6,6.7,331.6051132586855,151.19568496905788,42
3.0,15.8,22.2,6.4,336.9331641142702,164.27069188724622,42
30.0,14.2,20.6,6.4,338.3933369237064,159.65041381414218,42
0.0,13.9,20.0,6.1,338.67303075626626,167.48330779265592,43
0.03,16.2,22.6,6.4,336.33045642304893,155.74500400410892,43
0.3,16.8,23.3,6.5,335.8103942991206,153.94021316508935,43
3.0,15.3,21.5,6.2,336.9841158160604,168.15820951192683,43
30.0,14.1,20.5,6.4,338.1892896166711,160.87521348489005,43
0.0,13.9,20.3,6.4,338.3897123648118,162.18547735534102,44
0.03,16.1,22.6,6.5,336.5389534863511,162.0844044309688,44
0.3,14.1,20.6,6.5,337.9795031579636,159.4196135004143,44
3.0,16.5,22.8,6.3,335.96683363070053,164.4384084735488,44
30.0,14.7,21.1,6.4,337.7062688839572,164.71708714631933,44
0.0,13.2,19.4,6.2,338.96713369892734,166.18633420886349,45
0.03,14.4,20.7,6.3,338.43159330380894,162.218473187003,45
0.3,13.4,19.6,6.2,339.08603146044146,165.56288431117918,45
3.0,15.5,21.9,6.4,337.05185326600207,161.00105183321452,45
30.0,18.7,25.2,6.5,333.7018710556159,157.8476457516339,45
0.0,16.8,23.6,6.8,335.3776868458925,155.18695371747748,46
0.03,14.6,21.0,6.4,337.65684605518857,164.4621765710155,46
0.3,18.5,25.2,6.7,333.65585987673296,153.96974116514352,46
3.0,16.2,22.8,6.6,335.80694665679914,157.87863643847814,46
30.0,14.7,21.0,6.3,337.70454281026963,167.9909599407679,46
0.0,17.6,24.2,6.6,335.38862917861064,159.6236112258273,47
0.03,14.4,20.7,6.3,337.5511160567752,167.50343249460445,47
0.3,15.1,21.5,6.4,337.2895278768243,164.32863265066118,47
3.0,15.2,21.6,6.4,336.93292459694396,160.87292937974752,47
30.0,14.8,21.1,6.3,337.4986286437877,165.1008503472047,47
0.0,15.7,22.1,6.4,336.73180244056584,163.79246703492237,48
0.03,14.9,21.3,6.4,337.7398925215172,165.1992353720626,48
0.3,18.4,25.1,6.7,334.0658771139943,153.9884228940239,48
3.0,15.9,22.2,6.3,336.0537165572315,161.40366915573824,48
30.0,14.4,20.8,6.4,338.1333738903853,162.23322768366194,48
0.0,15.2,21.7,6.5,336.92597000721696,157.75407330127695,49
0.03,17.7,24.4,6.7,334.9888842597791,154.67163960168725,49
0.3,15.7,22.4,6.7,336.40682203928856,150.25973329216384,49
3.0,17.3,24.0,6.7,334.86327404917967,154.42309561171902,49
30.0,15.3,21.6,6.3,337.18536862155884,161.4933435370902,49
0.0,17.3,23.6,6.3,335.5386831714362,163.87922701923884,50
0.03,17.4,24.2,6.8,335.16148488825945,150.5895596295875,50
0.3,14.4,20.7,6.3,337.95181125533725,165.30858893764903,50
3.0,13.5,19.8,6.3,339.1890109988329,160.17931044314247,50
30.0,15.2,21.5,6.3,337.25780721618577,165.98269570823857,50
0.0,17.0,23.7,6.7,335.164450824429,154.91548046267823,51
0.03,17.5,24.3,6.8,334.5835755276906,150.78389077044474,51
0.3,16.7,23.5,6.8,335.73646364468016,153.42024692966078,51
3.0,14.6,21.1,6.5,337.64714299773755,160.1948274187403,51
30.0,16.2,22.6,6.4,335.9998037628184,164.47897883264858,51
0.0,16.1,22.7,6.6,336.4577043541537,155.14270091146918,52
0.03,15.9,22.3,6.4,336.21705973005487,161.06077189594902,52
0.3,18.3,25.0,6.7,334.2346617670094,157.22637507222726,52
3.0,17.5,24.1,6.6,335.1492334296463,152.438226774312,52
30.0,16.6,23.2,6.6,335.9888976521462,161.90291970534355,52
0.0,18.9,25.6,6.7,334.0408630304473,153.80222660998584,53
