C_W_1,t_exp_G42,t_exp_G46,dt_mt,wetmass_G42_mg,wetmass_G46_mg,num_sample
3.0,18.1,24.7,6.6,334.2162223703306,156.7445271265862,56
30.0,12.1,17.7,5.6,256.73103971632816,113.74266794019181,56
0.0,13.5,19.8,6.3,338.8340784963548,165.05864901915047,57
0.03,14.3,20.9,6.6,338.0652406659862,156.4843421588087,57
0.3,14.1,20.6,6.5,338.1489364859535,163.94059390203972,57
3.0,15.5,21.9,6.4,336.70996253586156,155.02413305757085,57
30.0,6.9,8.8,1.9,166.14940249645198,58.54592814557823,57
0.0,20.6,27.5,6.9,331.30787627830944,146.24724087580339,58
0.03,18.9,25.6,6.7,333.53084105393657,149.99428600976879,58
0.3,17.3,23.8,6.5,335.07276500048204,156.34258269507748,58
3.0,18.9,25.4,6.5,333.41353092074036,160.804421234375,58
30.0,12.5,18.1,5.6,272.1919983482432,129.84383900484661,58
0.0,17.3,23.8,6.5,334.91471058621465,161.8785580348558,59
0.03,17.1,23.9,6.8,335.2589787734229,154.0384617778415,59
0.3,11.7,17.9,6.2,340.69324804060295,167.16594934632047,59
3.0,17.1,23.6,6.5,335.039628440354,159.0478322635459,59
30.0,14.4,20.7,6.3,329.56316674683865,157.84016749544534,59
0.0,15.1,21.6,6.5,337.2278778140225,160.17240322120853,60
0.03,16.0,22.6,6.6,336.4561279096967,159.02919121340034,60
0.3,13.7,20.1,6.4,338.4739550068077,159.187839301167,60
3.0,13.6,19.9,6.3,338.6331958895297,163.54814369052747,60
30.0,13.5,18.7,5.2,253.60217697915772,117.29786914221067,60
0.0,15.7,22.3,6.6,336.7740792879215,156.99224488998937,61
0.03,17.0,23.6,6.6,335.489109996186,159.07240529664367,61
0.3,19.4,26.0,6.6,333.4613419547219,157.1846827770142,61
3.0,16.3,22.5,6.2,335.8317867885773,163.6179825604381,61
30.0,11.5,16.8,5.3,262.98797601760555,125.33969670539905,61
0.0,15.4,21.8,6.4,336.7584061149535,157.49855682201235,62
0.03,18.1,24.6,6.5,334.16016357632236,158.15152402116743,62
0.3,16.4,22.9,6.5,336.2827088353566,157.4002497564569,62
3.0,16.8,23.3,6.5,335.6446752853884,156.33367742907677,62
30.0,10.7,16.0,5.3,254.98082645732947,115.743342692254,62
0.0,15.5,22.0,6.5,336.7130726487163,158.09855820818524,63
0.03,16.2,22.6,6.4,336.18080188119984,157.28488905713135,63
0.3,15.1,21.5,6.4,337.1108906492953,164.16273515740244,63
3.0,13.7,19.9,6.2,339.06088105279633,166.84009232580348,63
30.0,10.7,16.0,5.3,268.1555282845181,123.77926781130381,63
0.0,17.5,23.9,6.4,334.581444779316,156.8077541218267,64
0.03,18.1,24.7,6.6,334.0655701699467,159.89635038323735,64
0.3,15.7,22.2,6.5,336.7775152359754,157.17411632592825,64
3.0,16.3,22.7,6.4,335.928849098989,157.93834000293236,64
30.0,12.4,17.8,5.4,245.62587022136563,110.36644953942206,64
0.0,15.6,22.0,6.4,336.8017911433173,163.46738310413062,65
0.03,13.1,19.6,6.5,339.40994899239956,161.71103968407766,65
0.3,13.4,19.7,6.3,338.83876597875366,161.9256021227824,65
3.0,14.3,20.6,6.3,338.2567272605003,161.52859520013544,65
30.0,15.5,21.0,5.5,234.25349079484604,103.65854905990996,65
0.0,15.1,21.5,6.4,336.9682301728304,166.31564466245138,66
0.03,18.5,25.5,7.0,334.5559759438763,147.69992093903562,66
0.3,14.9,21.2,6.3,337.57675705190866,162.63396178962512,66
3.0,19.5,26.2,6.7,333.1655428679261,155.10344721137898,66
