"spc.k_D_z[1,2]",spc.log_e_M,"spc.b_z[1,2]",weight,loss
1.03458603959024,0.9232774014764091,11.625570693330078,4.053437973807065e-7,0.004362707477975496
0.977959152304561,19.131940739513933,1.6737714654289113,6.584775162405135e-12,0.004839788325673634
1.640830176322988,7.779435312905756,9.911959792134105,2.663092649432105e-6,0.004204046901206048
0.8173289315540345,1.8164805601473,6.530063324179983,0.0018009868792611117,0.004903238670002829
1.7794928750121892,13.326185575829067,6.649157363095597,1.9972052988878098e-7,0.004833386113883859
0.4084886503625863,13.067659768398807,8.35846096616752,4.302095481783576e-8,0.004598108279297446
0.9353580247296372,5.52723304550657,11.827900685052382,2.8797217155647734e-7,0.004765694966824527
1.9961645651066382,17.311139794936853,12.080515556220547,3.1866566635342193e-15,0.004066542284705506
0.08212126946752696,1.2127733330197557,0.9071273852184438,0.005663886568120805,0.004866880348817656
1.7571891600678802,4.2407062689894275,3.9686478650325254,0.007551255934508116,0.004549072195694648
0.5630762014002804,5.567434966650347,7.187934999549784,0.0006285566642385127,0.0044130434426974275
0.6547632796007056,19.29390902007126,6.44401134269175,3.80924420222267e-13,0.004694207357048466
0.9172329008548072,1.7323778312290634,0.07952301732063649,0.009538355070155867,0.004850170512489277
0.7019723586916219,4.721753295805715,6.622652201136158,0.001638604810660007,0.004483330202652382
0.3432251491897069,19.062398420234196,4.78961226792436,2.205836049432971e-12,0.004414633928746954
0.06247561210974226,20.137592059464737,11.745507913867561,2.9370107498014775e-18,0.004942230082598272
2.072026645252264,14.69840297089369,2.320903251007583,1.1152849418518608e-7,0.004182751974654219
0.6359076096624684,10.569550346869693,12.167206302710674,1.7499712319418514e-9,0.004604536877742607
1.6558195293224214,2.009416287853666,10.562098539221774,3.7297230938658704e-6,0.004409167172155851
0.06434539998117891,13.991470058536422,8.639262258865632,3.453106876739451e-9,0.004456167879768708
0.7184880600415686,4.795736534599271,6.71307110123663,0.0014842539468182124,0.004738064700546747
1.5568783858129183,14.40019757156959,7.54756746999683,1.2131250806861721e-8,0.00489969861501915
1.2049027591433448,5.211129106854532,1.3684331353373447,0.011690707549682664,0.00423807017340622
0.7815341564709372,6.731390405023987,3.7819771349581326,0.00515880910727269,0.004355922018525156
0.40627140319841937,10.293680894270185,3.9029651507987912,0.00017284868177076836,0.0048810005654403845
