t_since_mm,treatment_id,y_wetmass_mg,wetmass_mg,pretreatment_24D,num_sample
26.0,2,0.9195005444451139,229.81085989469358,0.03,58
26.0,3,0.8717408381058405,217.874271875847,0.3,58
16.0,1,1.0,191.81300697960796,0.0,59
16.0,2,0.8794484393285525,168.689649631133,0.03,59
16.0,3,0.9673627103576437,185.55275031364317,0.3,59
26.0,1,1.0000000000000002,246.50339188006032,0.0,59
26.0,2,1.1131191929162831,274.38765662065913,0.03,59
26.0,3,0.790774875756717,194.928689087564,0.3,59
16.0,1,1.0,158.75597526800883,0.0,60
16.0,2,1.0424223586527155,165.49077818908995,0.03,60
16.0,3,0.9909327265649367,157.31649143080364,0.3,60
26.0,1,0.9999999999999998,254.48587461460548,0.0,60
26.0,2,0.9398105206274605,239.16850231388702,0.03,60
26.0,3,0.9459043972816724,240.71930784402767,0.3,60
16.0,1,1.0,166.65704762173598,0.0,61
16.0,2,1.0771020888380476,179.50665411295384,0.03,61
16.0,3,1.103210169538786,183.8577497616089,0.3,61
26.0,1,1.0,253.81680967931896,0.0,61
26.0,2,0.9361797060248502,237.61814626975018,0.03,61
26.0,3,0.8740644472826583,221.85224946340162,0.3,61
16.0,1,1.0,180.047446877124,0.0,62
16.0,2,0.9868334569969006,177.67684442521804,0.03,62
16.0,3,0.8178684227711444,147.2551214013648,0.3,62
26.0,1,1.0,235.93935857482757,0.0,62
26.0,2,0.894961008266462,211.15652623986998,0.03,62
26.0,3,1.0279744020200434,242.53962104395092,0.3,62
16.0,1,1.0000000000000004,212.32139871023554,0.0,63
16.0,2,0.8724993154555569,185.2502750312469,0.03,63
16.0,3,0.8375051403180533,177.8202628193412,0.3,63
26.0,1,1.0,210.15023785631615,0.0,63
26.0,2,0.9747503089392998,204.84400927411153,0.03,63
26.0,3,1.1470792324658852,241.05897354274634,0.3,63
16.0,1,1.0000000000000002,193.83042064308628,0.0,64
16.0,2,0.8615065281169475,166.98617273167278,0.03,64
16.0,3,0.9494534086994969,184.03295358923563,0.3,64
26.0,1,1.0,205.70186558530185,0.0,64
26.0,2,1.0853705396085909,223.26274484881293,0.03,64
26.0,3,1.2664476452264748,260.51064328919836,0.3,64
16.0,1,0.9999999999999998,189.50616278606887,0.0,65
16.0,2,0.8581168937132759,162.6184397495038,0.03,65
16.0,3,0.9656740595750308,183.00118553210973,0.3,65
26.0,1,1.0000000000000002,249.61306145823414,0.0,65
26.0,2,1.147569840945274,286.4484212354887,0.03,65
26.0,3,0.9862993440557142,246.193198783995,0.3,65
16.0,1,1.0000000000000002,190.42411599224903,0.0,66
16.0,2,1.0102799246970564,192.38166156515288,0.03,66
16.0,3,0.7478636457547342,142.4112736255857,0.3,66
26.0,1,1.0000000000000002,244.27559944799322,0.0,66
26.0,2,0.8897512179193763,217.34451211683768,0.03,66
26.0,3,1.021475237389091,249.52147593450135,0.3,66
16.0,1,0.9999999999999998,221.88537591850982,0.0,67
16.0,2,0.9239210892836922,205.00457821475115,0.03,67
16.0,3,0.7773022861773887,172.472009970787,0.3,67
26.0,1,0.9999999999999998,193.29429702565864,0.0,67
26.0,2,1.048068338016664,202.5856326317814,0.03,67
26.0,3,1.1928037164984864,230.562155870168,0.3,67
16.0,1,1.0,200.7909363955954,0.0,68
16.0,2,0.8388188401591536,168.42722038182373,0.03,68
16.0,3,0.9381803660566377,188.37811420847476,0.3,68
26.0,1,1.0,197.2279119487768,0.0,68
26.0,2,1.286850689389693,253.8028744581731,0.03,68
26.0,3,1.2272333021307114,242.04466165324257,0.3,68
16.0,1,0.9999999999999998,170.75740945014536,0.0,69
16.0,2,1.0790936187170346,184.2632308863037,0.03,69
16.0,3,0.9281846909725122,158.49441332174987,0.3,69
26.0,1,1.0,206.9727077064959,0.0,69
26.0,2,1.1365033899908874,235.2251839440256,0.03,69
26.0,3,1.1961133448673968,247.56281771107882,0.3,69
16.0,1,1.0000000000000002,170.96504333174707,0.0,70
16.0,2,1.0889297007865153,186.1689134801929,0.03,70
16.0,3,0.9892980252233947,169.1353797503295,0.3,70
26.0,1,1.0000000000000002,255.46523176841384,0.0,70
26.0,2,0.8525948183154579,217.8083328655072,0.03,70
26.0,3,0.8669888897799691,221.48551766827958,0.3,70
16.0,1,0.9999999999999998,197.5700681157351,0.0,71
16.0,2,1.0255628407769883,202.62052030927634,0.03,71
16.0,3,0.8475322980426963,167.447013854581,0.3,71
26.0,1,0.9999999999999998,199.84840901994187,0.0,71
26.0,2,1.1552433590544668,230.8735473378887,0.03,71
26.0,3,1.181304038943285,236.08173275164694,0.3,71
16.0,1,1.0000000000000002,191.13160194832648,0.0,72
16.0,2,0.8927201831691219,170.6270387007177,0.03,72
16.0,3,0.8154429220040603,155.85691198006026,0.3,72
26.0,1,1.0,231.4805862515355,0.0,72
26.0,2,0.9595814883119257,222.12448547056547,0.03,72
26.0,3,1.15886344360792,268.25438931183453,0.3,72
16.0,1,0.9999999999999998,220.26896840948365,0.0,73
16.0,2,0.863939485609348,190.29905926339106,0.03,73
16.0,3,0.7369733846192946,162.33236717533768,0.3,73
26.0,1,1.0,220.90948979966362,0.0,73
26.0,2,0.9310501228037487,205.6778076064903,0.03,73
26.0,3,0.9544515766702049,210.84741084069947,0.3,73
16.0,1,0.9999999999999998,170.94661728855695,0.0,74
16.0,2,1.0042797834932569,171.6782317994566,0.03,74
16.0,3,1.0291048863347974,175.92199915405854,0.3,74
26.0,1,1.0000000000000002,215.44243140732283,0.0,74
26.0,2,1.0632234965356995,229.06345522304636,0.03,74
26.0,3,1.2004640588394242,258.6308956534689,0.3,74
16.0,1,1.0,197.28434654826566,0.0,75
16.0,2,1.1524202721925703,227.35448034848565,0.03,75
16.0,3,0.8476548209891224,167.22902745732614,0.3,75
26.0,1,1.0000000000000002,212.8245500301326,0.0,75
26.0,2,0.9445512363544166,201.02369185753412,0.03,75
26.0,3,1.002141505391363,213.28031495143654,0.3,75
16.0,1,1.0,194.23237766668018,0.0,76
16.0,2,1.001923656341698,194.60601401174176,0.03,76
16.0,3,0.8962075505809428,174.07252343216805,0.3,76
26.0,1,0.9999999999999998,209.49131128931685,0.0,76
26.0,2,1.0785418144879084,225.94513899743114,0.03,76
26.0,3,1.1821602175373682,247.65229412596733,0.3,76
16.0,1,1.0,194.73218783148587,0.0,77
16.0,2,0.8301745547212704,161.6617073229026,0.03,77
16.0,3,0.8261900137161883,160.88578893547862,0.3,77
26.0,1,0.9999999999999998,215.3715597804443,0.0,77
26.0,2,1.0642413129081707,229.20731154382065,0.03,77
26.0,3,1.0798714609991704,232.57360091777855,0.3,77
16.0,1,1.0,189.65571984008847,0.0,78
16.0,2,0.9884234330252772,187.4601576972204,0.03,78
16.0,3,0.9351101734466791,177.34899307481993,0.3,78
26.0,1,0.9999999999999998,238.2809276918966,0.0,78
26.0,2,0.9033246094460935,215.24502594573536,0.03,78
26.0,3,0.9236377572089063,220.085261639001,0.3,78
16.0,1,1.0,182.919356486863,0.0,79
16.0,2,1.0994824560015144,201.11662332039268,0.03,79
16.0,3,0.9380650734254372,171.59025957378284,0.3,79
26.0,1,0.9999999999999998,246.1920601830574,0.0,79
26.0,2,0.8265847290148483,203.49859735201966,0.03,79
26.0,3,1.1046130967106724,271.9469739843873,0.3,79
16.0,1,0.9999999999999998,176.46318385742688,0.0,80
16.0,2,1.0283178144312202,181.46023555184377,0.03,80
16.0,3,0.8938923913194546,157.7390973981599,0.3,80
26.0,1,0.9999999999999998,245.15734951449014,0.0,80
26.0,2,0.9207535013382329,225.7294879442677,0.03,80
26.0,3,1.037385476253852,254.3226737832214,0.3,80
16.0,1,0.9999999999999998,160.02961276314446,0.0,81
16.0,2,0.9775803672047461,156.44180760862807,0.03,81
16.0,3,1.0023149539948346,160.40007395450232,0.3,81
26.0,1,1.0000000000000002,225.5600502981069,0.0,81
26.0,2,1.0859369901362403,244.9440021157051,0.03,81
26.0,3,1.1257942028559307,253.93419702150095,0.3,81
16.0,1,1.0,197.89150218374877,0.0,82
16.0,2,0.8632540540320427,170.83064151861197,0.03,82
