t_since_mm,treatment_id,y_wetmass_mg,wetmass_mg,pretreatment_24D,num_sample
16.0,3,1.0012287681108227,186.7535896351294,0.3,78
26.0,1,0.9999999999999998,217.44897257470447,0.0,78
26.0,2,1.0732137052177912,233.3692175527004,0.03,78
26.0,3,1.2310711534874843,267.69515749220966,0.3,78
16.0,1,1.0,181.02869478625334,0.0,79
16.0,2,0.9908117045891466,179.365349660716,0.03,79
16.0,3,1.1554003158180965,209.16061112817493,0.3,79
26.0,1,1.0000000000000002,233.75260999223156,0.0,79
26.0,2,1.0342780849295343,241.76520181004557,0.03,79
26.0,3,0.8169260088406574,190.9585867370405,0.3,79
16.0,1,1.0000000000000002,165.25710111523694,0.0,80
16.0,2,1.0073134940348711,166.46570793846325,0.03,80
16.0,3,0.9918434006805047,163.90916515673865,0.3,80
26.0,1,0.9999999999999998,251.98504557052524,0.0,80
26.0,2,0.9384821219681617,236.48346027127045,0.03,80
26.0,3,1.0259669310157307,258.52832386585084,0.3,80
16.0,1,1.0,185.4718762108442,0.0,81
16.0,2,0.9421170818906504,174.7362227885445,0.03,81
16.0,3,0.9335640710387973,173.14987981859957,0.3,81
26.0,1,1.0,222.33713302832547,0.0,81
26.0,2,0.9603099101364961,213.51255223843737,0.03,81
26.0,3,1.067622151012353,237.37204821362047,0.3,81
16.0,1,1.0000000000000002,208.16281802183397,0.0,82
