C_W_1,t_exp_G42,t_exp_G46,dt_mt,wetmass_G42_mg,wetmass_G46_mg,num_sample
0.03,16.2,21.5,5.3,342.65784979507475,179.10913915454665,84
0.3,13.6,19.0,5.4,346.2122230901572,178.99298687115981,84
3.0,15.3,20.4,5.1,343.58064540426204,184.91894218961173,84
30.0,Inf,Inf,NaN,Inf,Inf,84
0.0,14.1,19.2,5.1,345.1348501295625,188.77868798225816,85
0.03,13.5,18.6,5.1,346.05791089428135,185.54270130441589,85
0.3,16.8,22.0,5.2,341.6842703280406,177.86336954200118,85
3.0,15.2,20.3,5.1,343.50412508294164,177.9240934187238,85
30.0,Inf,Inf,NaN,Inf,Inf,85
0.0,15.2,20.4,5.2,343.63081153891363,179.17169264123683,86
0.03,13.8,19.1,5.3,345.8493350135187,180.54458732292147,86
0.3,16.2,21.4,5.2,342.5713050811321,178.93246475011392,86
3.0,17.2,22.5,5.3,341.1786986055066,177.6910004057407,86
30.0,Inf,Inf,NaN,Inf,Inf,86
0.0,15.0,20.0,5.0,344.1587831246088,188.05538690299232,87
0.03,15.0,20.0,5.0,344.16378542471705,188.07277715087187,87
0.3,15.0,20.0,5.0,344.16135766339096,188.06433350563518,87
3.0,15.0,20.0,5.0,344.1617559474989,188.09397469036733,87
30.0,Inf,Inf,NaN,Inf,Inf,87
0.0,13.8,18.9,5.1,345.76963730245023,186.37429624029835,88
0.03,16.3,21.4,5.1,342.32640002242744,185.08907627582138,88
0.3,17.6,23.2,5.6,340.7501951342857,159.1175078121406,88
3.0,13.6,20.7,7.1,331.7688298777665,180.58577227252317,88
30.0,Inf,Inf,NaN,Inf,Inf,88
0.0,16.5,21.8,5.3,342.308696949419,175.93285584473682,89
0.03,14.3,19.5,5.2,344.9689819487138,179.6413356372506,89
0.3,13.9,19.1,5.2,345.1570801982567,176.61877406245247,89
3.0,14.6,19.8,5.2,344.8907145285543,187.28660685654853,89
30.0,Inf,Inf,NaN,Inf,Inf,89
0.0,15.4,20.5,5.1,343.883825161597,189.27132540963612,90
0.03,16.2,21.5,5.3,342.5779416445721,174.73257317254104,90
0.3,14.2,19.7,5.5,345.57172196801355,178.09726469665262,90
3.0,13.4,18.6,5.2,346.3062917658021,179.35481661958528,90
30.0,Inf,Inf,NaN,Inf,Inf,90
0.0,15.0,20.1,5.1,343.8819393095782,179.65860355199078,91
0.03,13.8,19.0,5.2,345.5728176844611,180.22122732261613,91
0.3,13.2,18.3,5.1,346.2248217655894,180.96773318099764,91
3.0,16.1,21.2,5.1,342.8094437032773,183.876934981347,91
30.0,28.3,35.2,6.9,286.20423437541325,109.34468554803627,91
0.0,19.0,24.3,5.3,338.8779954930479,172.52240509074542,92
0.03,13.8,19.0,5.2,345.9757629985206,186.11906194708314,92
0.3,13.6,18.7,5.1,345.58668097351585,180.56511101995963,92
3.0,18.2,23.8,5.6,327.87334997961193,157.79835805163034,92
30.0,Inf,Inf,NaN,Inf,Inf,92
0.0,15.7,21.0,5.3,343.1144918719755,175.42852177474967,93
0.03,15.2,20.4,5.2,343.92696698,178.5602990247939,93
0.3,14.2,19.5,5.3,344.9350031050545,175.02019610956833,93
3.0,13.2,18.3,5.1,342.21329357333764,178.93142224913387,93
30.0,45.5,52.7,7.2,245.23623140666777,89.35838264501385,93
0.0,15.9,21.3,5.4,343.0173498028704,172.7074368015998,94
0.03,15.8,21.0,5.2,342.9412403778481,178.1198746564989,94
0.3,14.8,20.1,5.3,344.68486639823413,174.4202141102067,94
3.0,16.3,21.5,5.2,342.37211696735005,181.64377683719312,94
30.0,Inf,Inf,NaN,Inf,Inf,94
0.0,13.9,19.0,5.1,345.6030263571385,186.76151527025198,95
0.03,16.8,21.9,5.1,341.88437486558195,185.54192527017238,95
0.3,12.7,17.9,5.2,347.2497668371182,181.6992609332736,95
3.0,14.4,20.0,5.6,345.28376740199724,169.98536474425924,95
30.0,Inf,Inf,NaN,Inf,Inf,95
0.0,17.5,22.8,5.3,341.5561002021959,180.24306541236666,96
0.03,15.1,20.3,5.2,344.10634199187933,180.86215295046355,96
0.3,16.5,21.9,5.4,342.16699369616043,174.28958386422715,96
3.0,16.1,21.5,5.4,342.4637731896727,169.7647683013808,96
30.0,Inf,Inf,NaN,Inf,Inf,96
0.0,17.8,23.1,5.3,339.68945582407855,165.94835641980495,97
0.03,16.2,21.6,5.4,342.9657087182968,181.55755069563475,97
0.3,16.4,21.7,5.3,342.1221856143867,175.88748404889765,97
3.0,15.0,20.3,5.3,344.4527222473004,181.4768366011868,97
30.0,Inf,Inf,NaN,Inf,Inf,97
0.0,16.4,21.8,5.4,342.6371190233573,176.41806974863533,98
0.03,17.5,22.8,5.3,341.28193168932484,180.9076632730802,98
0.3,16.9,22.1,5.2,341.3684701065524,176.89141822501924,98
3.0,14.8,20.0,5.2,344.3189512933503,179.3857401097436,98
30.0,Inf,Inf,NaN,Inf,Inf,98
0.0,14.1,19.3,5.2,345.4211470132121,181.22386778848363,99
0.03,14.1,19.3,5.2,345.04488941087925,176.24218122636913,99
0.3,14.6,19.9,5.3,345.17413907249056,186.8310970123011,99
3.0,13.7,18.7,5.0,345.26145795483825,178.78529217551744,99
30.0,Inf,Inf,NaN,Inf,Inf,99
0.0,16.2,21.5,5.3,342.5925208646642,177.6676740812787,100
0.03,13.3,18.5,5.2,346.68572175670903,186.6904070255073,100
0.3,15.8,21.1,5.3,343.0403899791953,177.94408113053166,100
3.0,14.0,19.2,5.2,345.2360964482808,176.07296294463717,100
30.0,Inf,Inf,NaN,Inf,Inf,100
