C_W_1,t_exp_G42,t_exp_G46,dt_mt,wetmass_G42_mg,wetmass_G46_mg,num_sample
100.0,17.3,22.4,5.1,243.84600895219006,132.0554217199275,70
0.0,15.1,20.4,5.3,344.1027808304783,177.62915203247255,71
10.0,16.7,22.0,5.3,341.7511867497876,172.7366076505349,71
100.0,18.1,23.2,5.1,242.9994641657946,135.8345246662496,71
0.0,15.5,20.8,5.3,343.65729981715276,180.2979311141982,72
10.0,16.6,22.0,5.4,342.3079934935379,176.6534424760042,72
100.0,22.5,27.6,5.1,232.84658570311723,132.7771627854831,72
0.0,15.8,21.0,5.2,343.21323353268906,180.86691781799874,73
10.0,15.1,20.3,5.2,343.9154377292705,178.90040036596324,73
100.0,15.5,20.5,5.0,250.14700191019296,136.6479935353854,73
0.0,15.8,20.9,5.1,342.9459390453509,181.91012178759732,74
10.0,17.0,22.4,5.4,341.7015267647944,171.67805547798153,74
100.0,15.2,20.2,5.0,252.8482867856191,147.8790670332793,74
0.0,15.7,20.9,5.2,343.1422730081673,183.91880666776422,75
10.0,18.6,23.9,5.3,339.63996401611377,177.0034554755869,75
100.0,20.2,25.2,5.0,234.4385465882332,124.67127641607276,75
0.0,13.6,18.9,5.3,346.0833996660918,176.75663710298264,76
10.0,17.9,23.3,5.4,340.35925344461253,171.37019896954172,76
