C_W_1,t_exp_G42,t_exp_G46,dt_mt,wetmass_G42_mg,wetmass_G46_mg,num_sample
30.0,Inf,Inf,NaN,Inf,Inf,65
0.0,11.8,14.4,2.6,310.87204553426864,134.99271747255983,66
0.03,15.5,18.0,2.5,289.4909042100936,132.05346101484872,66
0.3,16.9,19.3,2.4,288.72375239596994,135.228250433116,66
3.0,13.0,15.7,2.7,307.51472417781963,130.83770031140492,66
30.0,Inf,Inf,NaN,Inf,Inf,66
0.0,11.9,14.6,2.7,313.01633341842427,132.592927488894,67
0.03,13.7,16.7,3.0,311.47319663947616,121.32040640180779,67
0.3,13.6,16.1,2.5,286.16489137802535,131.61290708361858,67
3.0,15.0,17.5,2.5,293.5091624010058,133.38134091734918,67
30.0,Inf,Inf,NaN,Inf,Inf,67
0.0,15.3,18.1,2.8,303.98240455966567,125.78328564724625,68
0.03,15.6,18.1,2.5,292.0177020862998,132.46853561500455,68
0.3,12.7,15.6,2.9,313.6625863061844,125.67772719191552,68
3.0,13.2,15.7,2.5,294.928904331245,133.94464443571417,68
30.0,Inf,Inf,NaN,Inf,Inf,68
0.0,13.7,16.5,2.8,318.9481591770062,130.3551107957012,69
0.03,13.1,15.9,2.8,314.43968621259785,129.1840156760717,69
0.3,13.9,16.7,2.8,313.47902422606836,129.01338653854262,69
3.0,15.3,17.8,2.5,285.63317272530674,128.7564006266272,69
30.0,Inf,Inf,NaN,Inf,Inf,69
0.0,14.1,16.9,2.8,321.86342844158924,131.0827621196695,70
0.03,12.2,14.8,2.6,301.95477032349254,131.80524245797102,70
0.3,13.5,16.1,2.6,310.9297510829649,132.06058236233082,70
3.0,15.3,17.3,2.0,238.2634517637501,120.32811071132843,70
30.0,30.8,32.1,1.3,206.84366727154367,108.37638371817013,70
0.0,12.8,15.1,2.3,284.9951229687801,138.0178955921082,71
0.03,14.7,17.3,2.6,307.19373559994335,133.44930605059432,71
0.3,15.1,17.8,2.7,307.50270799016516,130.28385799942066,71
3.0,18.0,20.5,2.5,285.4955479103413,128.59323658501546,71
30.0,Inf,Inf,NaN,Inf,Inf,71
0.0,12.3,14.9,2.6,310.4122459554477,135.11845977041784,72
0.03,12.7,15.0,2.3,282.93345298643396,137.09752171821845,72
0.3,13.0,15.4,2.4,286.3385578895676,134.61492388478942,72
3.0,13.5,16.0,2.5,292.521830002789,131.74832853469505,72
30.0,Inf,Inf,NaN,Inf,Inf,72
0.0,13.8,16.6,2.8,321.806671691982,131.30471739515025,73
0.03,14.1,16.5,2.4,288.33912581291827,135.34703550811122,73
0.3,15.1,17.7,2.6,296.3325828752596,131.0238727690178,73
3.0,13.4,16.1,2.7,297.97195608169875,126.85910105746976,73
30.0,19.1,21.2,2.1,238.52482501161876,113.21232202471606,73
0.0,12.6,15.3,2.7,302.9621472427384,129.5409877726941,74
0.03,11.9,14.7,2.8,311.0777081992091,127.95914796795788,74
0.3,13.9,16.5,2.6,302.8628305324582,129.47674894493167,74
3.0,23.5,25.4,1.9,271.8155450850082,125.48664331452437,74
30.0,Inf,Inf,NaN,Inf,Inf,74
0.0,14.6,17.1,2.5,300.140709633091,135.95398894168602,75
0.03,13.9,16.5,2.6,306.94725520916603,133.41278105018174,75
0.3,17.0,19.5,2.5,288.83094680208836,131.44029112296337,75
3.0,13.7,16.6,2.9,318.83928076813356,126.9386824989086,75
30.0,Inf,Inf,NaN,Inf,Inf,75
0.0,14.0,16.7,2.7,306.3253949465734,129.67030683279853,76
0.03,13.7,16.3,2.6,301.76188107208156,132.4165246994601,76
0.3,14.9,17.4,2.5,287.20369337730625,131.57687855795317,76
3.0,12.5,15.1,2.6,310.8574980919626,135.48798366590935,76
30.0,13.9,16.4,2.5,293.7919812724036,132.41954232431436,76
0.0,17.1,19.8,2.7,312.77477277834754,131.33241351224987,77
0.03,14.1,16.7,2.6,303.00537782844583,131.4710512928151,77
0.3,14.6,16.9,2.3,279.80257191970753,132.7401782772186,77
3.0,19.7,21.6,1.9,240.71627212697217,116.99471462735005,77
30.0,Inf,Inf,NaN,Inf,Inf,77
0.0,14.0,16.6,2.6,315.11635543679586,136.5374544038063,78
0.03,13.6,16.3,2.7,308.811506782574,130.82034549858275,78
0.3,15.1,17.9,2.8,312.13229414506816,128.24080831011696,78
3.0,15.0,17.5,2.5,299.7245611653049,134.9503860588662,78
30.0,Inf,Inf,NaN,Inf,Inf,78
0.0,12.8,15.3,2.5,301.6530362103119,135.92009386611824,79
0.03,12.8,15.4,2.6,301.19897587143635,131.67490123269434,79
0.3,14.5,17.2,2.7,302.71505667138393,129.38231767463068,79
3.0,12.6,15.3,2.7,311.2391248732969,131.39988290425396,79
30.0,Inf,Inf,NaN,Inf,Inf,79
0.0,13.9,16.5,2.6,294.491015273671,129.56774139931437,80
0.03,14.2,17.0,2.8,301.769913794171,124.85707875050386,80
0.3,13.9,16.8,2.9,317.9502506387101,126.34978025248601,80
3.0,11.3,13.8,2.5,301.1186016250228,136.36731762214674,80
30.0,Inf,Inf,NaN,Inf,Inf,80
0.0,11.5,14.0,2.5,308.0547908425591,138.2132952996823,81
0.03,13.9,16.5,2.6,302.28843574678706,132.353473243342,81
0.3,14.2,16.9,2.7,300.2208798938751,128.58918526571185,81
3.0,14.4,17.1,2.7,305.61080043391945,130.0525793625293,81
30.0,Inf,Inf,NaN,Inf,Inf,81
0.0,15.1,17.6,2.5,294.79154601906254,133.95970814166395,82
0.03,13.1,15.6,2.5,294.5808580202012,133.87367429152152,82
0.3,14.2,17.0,2.8,315.78120414093485,129.47718038821557,82
3.0,11.9,14.5,2.6,301.16830016402423,131.90580559477118,82
30.0,Inf,Inf,NaN,Inf,Inf,82
0.0,13.9,16.4,2.5,303.6413206681691,136.54780418773225,83
0.03,16.2,18.7,2.5,289.1010315265697,130.9568275634079,83
0.3,15.5,17.8,2.3,290.7079449967105,136.6559664096184,83
3.0,20.5,22.7,2.2,266.58212500168526,121.99738738650444,83
30.0,29.2,30.6,1.4,210.2821885944601,105.05040249244091,83
0.0,12.5,15.2,2.7,307.43175230159693,130.87800745730868,84
0.03,14.3,17.1,2.8,315.0506146005356,129.39186564440513,84
0.3,12.8,15.3,2.5,297.51341425215355,134.8255692946918,84
3.0,14.2,17.0,2.8,316.9917696672483,129.8777314787707,84
