t_exp,C_W_1,treatment_bd,treatment_id,wetmass_mg,num_tadpoles,fract_tadpoles,num_sample
17.0,0.0,uninfected,1,108.02866943171796,10,1.0,6
18.0,0.0,uninfected,1,116.37426729549793,10,1.0,6
19.0,0.0,uninfected,1,124.98604581700036,10,1.0,6
20.0,0.0,uninfected,1,133.86190152421707,10,1.0,6
21.0,0.0,uninfected,1,142.99955103945973,10,1.0,6
22.0,0.0,uninfected,1,152.39654280806775,10,1.0,6
23.0,0.0,uninfected,1,162.05026486949973,10,1.0,6
24.0,0.0,uninfected,1,171.73427282990144,9,0.9,6
0.0,0.0,uninfected,2,7.839812834419478,10,1.0,6
1.0,0.0,uninfected,2,11.59292312858912,10,1.0,6
2.0,0.0,uninfected,2,15.61094636897044,10,1.0,6
3.0,0.0,uninfected,2,19.89585999320577,10,1.0,6
4.0,0.0,uninfected,2,24.449968864629945,10,1.0,6
5.0,0.0,uninfected,2,29.275354169175863,10,1.0,6
6.0,0.0,uninfected,2,34.3737688444847,10,1.0,6
7.0,0.0,uninfected,2,39.74661569039335,10,1.0,6
8.0,0.0,uninfected,2,45.39494837802896,10,1.0,6
9.0,0.0,uninfected,2,51.31948144792917,10,1.0,6
10.0,0.0,uninfected,2,57.52060263760417,10,1.0,6
11.0,0.0,uninfected,2,63.99838708258282,10,1.0,6
12.0,0.0,uninfected,2,70.7526126723942,10,1.0,6
13.0,0.0,uninfected,2,77.78277262577758,10,1.0,6
14.0,0.0,uninfected,2,85.08809124069454,10,1.0,6
15.0,0.0,uninfected,2,92.6675384323549,10,1.0,6
16.0,0.0,uninfected,2,100.51984051802725,10,1.0,6
17.0,0.0,uninfected,2,108.64349486154067,10,1.0,6
18.0,0.0,uninfected,2,117.03678402071284,10,1.0,6
19.0,0.0,uninfected,2,125.69778616662093,10,1.0,6
20.0,0.0,uninfected,2,134.6243850815727,10,1.0,6
21.0,0.0,uninfected,2,143.81428365875075,10,1.0,6
22.0,0.0,uninfected,2,153.2650168725725,10,1.0,6
23.0,0.0,uninfected,2,162.97395896484764,10,1.0,6
24.0,0.0,uninfected,2,172.663015667577,8,0.8,6
0.0,0.0,uninfected,3,7.857712464934387,10,1.0,6
1.0,0.0,uninfected,3,11.619592330078664,10,1.0,6
2.0,0.0,uninfected,3,15.64700515460691,10,1.0,6
3.0,0.0,uninfected,3,19.941935748547497,10,1.0,6
4.0,0.0,uninfected,3,24.506695522909418,10,1.0,6
5.0,0.0,uninfected,3,29.343371191808494,10,1.0,6
6.0,0.0,uninfected,3,34.453720247993985,10,1.0,6
7.0,0.0,uninfected,3,39.83914912851779,10,1.0,6
8.0,0.0,uninfected,3,45.500714305645566,10,1.0,6
9.0,0.0,uninfected,3,51.439132153756574,10,1.0,6
10.0,0.0,uninfected,3,57.65479166289824,10,1.0,6
11.0,0.0,uninfected,3,64.14776821132943,10,1.0,6
12.0,0.0,uninfected,3,70.91783930829273,10,1.0,6
13.0,0.0,uninfected,3,77.96449738487563,10,1.0,6
14.0,0.0,uninfected,3,85.28696473753293,10,1.0,6
15.0,0.0,uninfected,3,92.88420898035538,10,1.0,6
