pth.gamma,pth.eta,pth.sigma1,spc.Chi,spc.E_P[2],spc.B_P[2],weight,loss
0.13094479447766394,118.50490888655847,0.0016875013287098325,1.1158718955183744,11037.702511198417,3.9458761292740956,8.222296555520427e-5,0.05299726446276948
0.14332314970757312,148.3649232588333,0.004896744004573027,0.5363526966867918,8703.952998761211,3.723047607562057,0.0008594737516144185,0.045076728867520566
0.061647244835913474,65.215220879648,0.0007748178286525359,0.8164048604691496,8554.601734501637,3.8502853250867677,0.0009352473111049159,0.04422874646129116
0.21090535638402033,148.65485158969972,0.002948057939545217,0.8042237916234992,13281.712406180273,3.566784752580232,0.002187977415100565,0.026536405003014622
0.12602952305362128,86.90738704593913,0.0019281675210019917,0.9384427244643561,14859.099469422154,3.098761952255111,0.0020319955302316862,0.029326982793870728
0.08230327113636014,106.16031585268978,0.0015159707855975154,1.0613499698156341,13045.765646620228,2.166247357729813,0.0012975299796649975,0.03992630878686496
0.08558334157085715,114.91515549678479,0.002385915676875838,0.9337209683764977,17287.0379909358,2.5028240129096564,0.0015613970403741983,0.03647460211513018
0.09803317420879148,112.92031996191106,0.0020770351960524,0.6535033666366239,25053.469681600654,3.705120838077373,0.0005621039426935674,0.04826083582427168
0.23431121312333247,81.5836884140823,0.001471079049526972,0.6302705628250487,31178.85998010155,2.779153299957524,0.0006794854161127012,0.04702972568034018
0.0687117590348009,183.20844234950772,0.0003383237571523679,1.6853241597748139,20168.857507379143,2.8811391727344167,0.0010725728089336366,0.042648990801066274
0.25369391191249185,160.6218193128397,0.004055426842723266,0.91267861393646,11936.644399338118,2.494166304629199,0.0012980273901395817,0.03992008281905014
0.1327219258782807,116.6933835047313,0.0018538843713940707,1.1464310934863158,25963.280129401468,3.5171941578473125,0.0011640803881090337,0.041562989298088826
0.15204438957799996,171.94470985120927,0.004579897023885984,0.5759747836713843,14434.302320641676,3.1518129238796835,3.677889025526023e-5,0.05342403649041755
0.015625587848123207,71.46781841639459,0.0006463752923555802,1.337920245175727,7959.45565311518,3.9200912872935105,0.001241775582835519,0.04061812514593638
0.09193784189151069,122.77399490381791,0.0027605240912624293,0.6298835177062352,19834.35637905311,3.6407456074747486,0.0009627250960549098,0.04391719727050174
0.20875502388374,194.9889889780199,0.005397006063335538,1.1538456085738356,15774.747089534374,2.043835449704605,0.001706021648406604,0.03443626197681706
0.04373923874981589,153.23726868619363,0.007892716750433177,0.863146136637546,12781.503910260264,2.131662204057031,0.0012774567012085868,0.04017675612197931
0.08158337034064586,64.79979352838436,0.0013577295165866166,1.0952252829262017,16677.50315011078,2.872178465923888,0.0013407134594591345,0.03938212512252075
0.14826181471130925,39.65459000413043,0.0011061683382073992,0.5788657946654707,11722.789092482955,2.1794022049216193,7.784636864771934e-5,0.053038515165786976
0.060894127774179935,158.3008667380193,0.0026269289386983527,0.8477796456659809,12919.113456976202,2.0668542311204683,0.0012265836086145854,0.04080459809120848
0.1280079486272842,58.501698300206805,0.0010468457603008921,0.5054226567783258,17736.03595977353,3.7857393106745216,0.0007173740125845757,0.04662540665741225
0.22888363869246287,67.99014196654014,0.001492143051752749,0.7779127463589547,12778.192326302193,2.3667625466344475,0.00025067464856469006,0.05138439810331961
0.14836707926362572,122.1544598833211,0.0018666014356893573,0.8066502747431006,13396.628667014544,3.4522728917610985,0.000673203508048865,0.04709642609162943
0.05090057932260743,58.23277452715697,0.0011438946047765246,0.5429267868948675,20682.72577223583,3.381378176148174,0.0010667999768163502,0.042716576286458564
